"date.time","lev1.uavg","lev2.uavg","lev1.ustar","lev2.ustar","lev1.sh","lev1.le.1","lev1.le.2","lev1.co2.1","lev1.hno3","lev1.hono","lev1.n2o","lev1.le.gd","lev1.co2.gd","lev1.nh3.gd","lev1.no.gd","lev1.nox.gd","lev1.n2o.gd","lev1.wd","lev2.wd","lev1.xmax","flag.stat","flag.itc","flag.fpt","flag.n1n2"
2019-07-30 00:30:00,0.923451960110582,0.646035612138842,0.080192570945951,0.0690660701775517,-2.0305168656163,4.27440633179762,4.4025719828858,0.0827374942029244,0.000800023722939262,0.0046387870789626,1.36829320419738,4.57915792714701,-0.0468298472050194,0.00366848160951027,0.00102165984429949,-0.00524896445282697,2.62302975933144e-06,227.899266955488,210.948375793661,11.8934070593243,FALSE,TRUE,TRUE,"N1"
2019-07-30 00:45:00,0.313675416676478,0.279188668462672,0.122110820267676,0.0698723845257045,8.5014349457532,8.71111937807372,3.96144836419709,-0.00210394262634166,0.000677963494311837,0.00234634922167739,0.833008463918595,51.2530027399213,-0.0572104629516038,0.057817157434379,0.0242149623651211,-0.0358140309055259,6.20617152829797e-05,245.065476351113,218.171709948398,3.65760565661252,FALSE,FALSE,TRUE,"N1"
2019-07-30 01:00:00,0.282746716549903,0.183769687998327,0.184334547451446,0.17538065961109,77.3548039414703,-3.95734150819426,10.0305989379296,1.14087551676917,0.000630824897783204,0.00301366497415856,0.991638961576916,20.8155538832958,0.751019185507775,0.243598825216636,0.0867112070835383,0.00160299518160128,9.6457325539078e-05,303.957652515691,311.207913090757,0.0962667807753748,FALSE,FALSE,FALSE,"N1"
2019-07-30 01:15:00,0.450324376078088,0.456903101909418,0.126338624127567,0.0771065647211936,67.4242968826516,-7.86669455267465,4.11771870707044,-0.200475695055293,0.000577933800076011,0.00173496182724841,0.659323982202141,-136.18072328958,1.67652760720965,0.110023710014523,0.178411558438,-0.0210908763770178,-0.000336983841982116,322.762566832058,352.435362853039,6.46137254554642,FALSE,FALSE,TRUE,"N1"
2019-07-30 01:30:00,0.970703367807511,0.723770071453488,0.154968999604818,0.0624515829247007,95.031608016606,-0.225232685615919,1.86563530829195,0.287919088394394,0.00160126733704493,0.00405271225378031,1.45911438232297,4.06817232318845,0.0999429136768218,-0.01026428552271,0.00348093143060072,-0.000169629154082267,-6.9133822766087e-06,353.939952987835,348.029881922428,15.5476141574271,FALSE,TRUE,TRUE,"N1"
2019-07-30 01:45:00,0.681983757390475,0.0616828140806199,0.0962623481536182,0.167937250643216,48.4907510885858,-0.145333560082168,-4.76083937313255,-0.0277623154427246,0.00182197216418173,0.00854155305098711,1.0277195245535,7.41371705652466,0.332261567414857,0.0250683290203788,0.00944386557271815,0.00251187566728642,4.16336355064629e-06,317.704194036327,326.557228295339,0.107732669620175,FALSE,FALSE,TRUE,"N1"
2019-07-30 02:00:00,0.756503688222229,0.510206270882738,0.128722084383274,0.0911026063294527,3.92258183777458,-0.365924049406387,0.314761443527074,-0.0253233897113976,0.000960634598752109,0.00212637793644965,0.765184495681206,-5.71352622187484,0.142977656913756,0.033915017548579,0.00571216773283421,0.00177324183514758,1.92393261553176e-05,184.179121304129,199.841618256456,5.96911774604354,FALSE,FALSE,TRUE,"N1"
2019-07-30 02:15:00,0.790262701054387,0.595047481259711,0.114592846583224,0.0729083059256645,1.6837466640694,13.4127655277732,1.87082475808289,0.205889407131867,0.00077824094899725,0.00265586838899702,1.20348687396747,0.556695913600259,0.0979173755309218,0.00156872195875727,0.00491586450651169,0.0049415265228496,2.24799665081448e-05,256.280921861738,228.648433328109,9.96914360882771,TRUE,TRUE,FALSE,"N1"
2019-07-30 02:30:00,0.382449586305743,0.37052857759837,0.108298581121821,0.0864631901733735,53.207940719904,5.67921661921829,-1.45577978302247,-0.697214784134538,0.00475951911925657,0.00768250291510314,0.812814244436459,117.361014419175,0.791241866935004,0.0634911212980199,0.110787595959848,0.115062780953899,0.000428446868156566,337.610473915347,352.746021498841,4.05700120354857,FALSE,FALSE,TRUE,"N1"
2019-07-30 02:45:00,0.439329907773422,0.325016569835461,0.078063790794875,0.0673655949412156,0.510372547474938,-0.276656362951385,0.336320920249179,0.0528228113769302,0.000616376790966849,0.00152292514228543,0.785775865268118,-1.39188570481651,0.288085425538131,-0.000545671293170566,0.0244912797797188,0.0156156079856697,3.89914074849265e-05,255.724172023939,291.393848619808,4.82368211252882,FALSE,FALSE,FALSE,"N1"
