,date.time,lev1.uavg,lev2.uavg,lev1.ustar,lev2.ustar,lev1.sh,lev1.le.1,lev1.le.2,lev1.co2.1,lev1.hno3,lev1.hono,lev1.n2o,lev1.le.gd,lev1.co2.gd,lev1.nh3.gd,lev1.no.gd,lev1.nox.gd,lev1.n2o.gd,lev1.wd,lev2.wd,lev1.xmax,flag.stat,flag.itc,flag.fpt,flag.n1n2,Fq,Fqe,Fqt
0,2019-07-07 00:15:00,3.01128792755989,2.58643810119141,0.30000471626434,0.20925519064928602,-9.916498608052311,13.4014809928559,16.430887959772697,0.0574347205293134,0.00283436655808266,0.009200264016324079,3.1322640719999506,36.1584575653188,0.026860236997123997,-0.0121150364791055,-0.000664999392234947,-0.00171476764281641,-2.82355040365688e-05,238.737687116169,224.392793435121,16.8156732931646,True,True,True,N1,NA,NA,NA
1,2019-07-07 00:30:00,2.15292652706627,1.82206102396101,0.194320808608425,0.17056384658105203,-9.694999448457411,18.7016566915571,15.396877539283901,0.0950826390134351,0.0016379330893052599,0.00635338979361356,2.58199780784794,40.1316614444391,0.0829034882779859,-0.008288966517389541,-0.000176935863074673,0.00322536453027405,-1.82802073722065e-05,245.472008052195,229.93170354966202,14.060353827933099,False,True,False,N1,1.00802876683e-05,4.0032328324e-06,6.07705483595e-06
2,2019-07-07 00:45:00,2.3155080138670803,1.94910634299996,0.21460425665647198,0.142543469328349,-19.8828768167077,22.6360089304746,14.339721302066698,0.133462154107026,0.0018684597470596698,0.00625296796253892,2.2411730570112898,34.2770206968803,0.0936256212480134,-0.0226153042937276,0.000280749709401121,0.00326855478203381,-1.11933123477314e-07,232.835154732729,218.78035678570703,18.9813700061498,True,True,True,N1,1.00285955512e-05,4.7455763941e-06,5.28301915713e-06
3,2019-07-07 01:00:00,1.9001129324891002,1.6013752288511598,0.134957008501472,0.108605076130959,-6.01241017487087,7.05982967692167,15.442499935299999,0.0177190877874738,-0.0007804299617145,0.00457770387648483,2.2891326450966,22.6343338212991,0.0491686976452164,0.00127318178714357,0.000188540323486418,0.000740319534085607,-1.08825035437428e-06,246.293324663968,229.91330988249402,12.8976743103378,True,True,False,N1,5.87550118367e-06,2.27239081507e-06,3.6031103686e-06
4,2019-07-07 01:15:00,1.6906933116478,1.4356941564831,0.165231130036523,0.12385384904664802,-9.20718468572861,16.0500577481029,14.240364999709598,0.0519651074612549,0.0010661635823473801,0.0051313537711963,2.12348833769903,33.849110295471895,0.0671525760981943,0.0138333787947769,0.000334335403316876,0.000252606242159676,1.90215731527865e-05,242.464878242155,226.49556444170398,15.5517910378739,False,True,False,N1,6.63977577376e-06,6.60047633737e-07,5.97972814003e-06
5,2019-07-07 01:30:00,1.1374910025013703,0.8813034052848829,0.0905840192048361,0.0738490377396738,-9.96555737278107,12.6864555089385,8.72629156426293,0.10826769384759401,0.0009657217965229769,0.00281134089922732,1.07802295850237,5.3139355987045995,0.00298500661230579,0.0023109358207769604,-4.4197507942342e-05,-0.000182956621967495,1.31721528902795e-05,227.44190305393698,212.369451982781,16.1140231000728,False,True,True,N1,6.37500599805e-06,4.18233241608e-06,2.19267358197e-06
6,2019-07-07 01:45:00,0.657807990177963,0.4720544440946379,0.09683263645149302,0.0727561464748883,-0.731244715151052,3.6905037752182204,4.85415619216078,-0.16348807811534197,0.0005506003604229071,0.00162708072248205,-1.10719941867738,3.0422526515198203,-0.0205347172606861,0.00799828533389528,0.00017613111242730602,0.00207473168193765,1.2914374617121199e-05,233.36061213721698,213.39650280329602,7.326034291642151,False,False,True,N1,1.9362081095e-06,3.21395324003e-07,1.6148127855e-06
7,2019-07-07 02:00:00,0.855736513020245,0.6977327978848101,0.0770851045134346,0.0566754528315635,-3.4418504149333704,3.8787416006702298,6.47713703646678,0.0686551396645471,0.000624343394868401,0.0018132711731582102,0.7667431838814879,4.97621714287916,-0.0041241826869349895,0.0031876362521135,0.0004925282312007509,0.00254474522528838,1.77578280202523e-06,229.00722610608798,212.172885750834,16.7346883907718,False,True,True,N1,3.05958642878e-06,1.70950010143e-06,1.35008632735e-06
8,2019-07-07 02:15:00,1.11747291879468,0.8296066847082241,0.0751489192728517,0.076586740945994,-3.1468916511423304,1.57654864577588,3.47565284052812,0.0292531122016397,0.000924289225655943,0.00205784458542091,0.169145999165221,5.165817327520361,0.0337915365113396,-0.0069771819898194,0.0005756614321570441,0.00163804771693826,-1.1799488978803001e-06,204.22716788571498,190.481217257114,14.3054762736345,True,True,True,N1,2.83664845566e-06,1.20039628612e-06,1.63625216954e-06
9,2019-07-07 02:30:00,1.00381131083141,0.7392266543164671,0.0670604006400151,0.07095828547018201,-0.31373038014134896,-1.82216204648676,0.555437825976962,-0.12080280509632402,0.000990686232692014,0.00188801008377301,1.16457838582902,5.56863745613741,0.0515615795788978,-0.00811219816086822,0.000405130154530029,7.51289812521855e-06,-1.0145974387594102e-06,211.930549549544,193.646674709787,13.627106885497902,False,False,True,N1,2.63973747369e-06,4.14519775542e-07,2.22521769815e-06
10,2019-07-07 02:45:00,0.30412487163485197,0.257772325526617,0.126429520845994,0.0797438089227222,13.672532839357,-14.7849913912177,5.15981475763489,-0.38235213666168505,0.00158117525164421,0.00208971673337781,0.156354154900937,14.214375099755099,0.0919831231222015,-0.0317578183611204,0.000622245186808162,-0.00709395858740612,-3.51200804889872e-05,242.534996269334,226.50701879202703,2.65734926964138,False,False,False,N1,5.51378501073e-06,3.4657839008e-06,2.04800110993e-06
