"date.time","lev1.uavg","lev2.uavg","lev1.ustar","lev2.ustar","lev1.sh","lev1.le.1","lev1.le.2","lev1.co2.1","lev1.hno3","lev1.hono","lev1.n2o","lev1.le.gd","lev1.co2.gd","lev1.nh3.gd","lev1.no.gd","lev1.nox.gd","lev1.n2o.gd","lev1.wd","lev2.wd","lev1.xmax","flag.stat","flag.itc","flag.fpt","flag.n1n2"
2019-07-13 00:30:00,2.52401710877818,2.26843405066733,0.14043001040078,0.151992527122683,-13.3794472348419,28.4810202886877,22.3627801174805,0.149359309359073,0.00149944448290882,0.00967904939274874,2.84806317398581,28.823670126326,0.0781617360647592,-0.000164460255007866,0.033152493439052,0.0259246962769861,4.82726375416144e-05,246.629960777297,228.132752283987,21.0474941226059,TRUE,TRUE,FALSE,"N2"
2019-07-13 00:45:00,2.53984738256596,2.2844318423542,0.208815161124971,0.168294485035751,-14.3967104747019,34.0559941740549,22.8279046955244,0.190848919967738,0.00307224106133684,0.0108853205305255,2.85456864397821,38.4455313018125,0.0836280686385506,-0.0426498498834873,0.0435516510923867,0.0380817462119491,5.80562795827237e-05,242.379467573663,224.273300526606,18.8167354922301,TRUE,TRUE,TRUE,"N2"
2019-07-13 01:00:00,2.2145306029749,1.98105818674209,0.2305525373463,0.111890522776946,-11.374595330097,27.5843059889084,16.521612489459,0.132547799113747,0.00148706840265379,0.00512175985209578,1.81066233725816,25.0786191234295,0.0517993638571197,-0.0214954853371607,0.0210282846222812,0.018990478116907,2.26773453606424e-05,234.541340466915,217.111263692494,25.647050674774,TRUE,TRUE,TRUE,"N2"
2019-07-13 01:15:00,2.31689464408268,2.10957272233362,0.221440306601845,0.132360697663256,-9.10660146207833,24.9933873024428,19.6877621812857,0.079373479303105,0.00181869593542268,0.00654721643536186,2.46292260208402,57.1250712278848,0.146690020247725,-0.0531800034691901,0.0212863871327124,0.0256282365171678,4.56530638149716e-05,232.062790914633,214.55672975157,22.7230501471923,FALSE,TRUE,TRUE,"N2"
2019-07-13 01:30:00,1.9751950125444,1.77670826017394,0.257307465355356,0.116931537048403,19.2007156772454,-16.0575096237085,13.8121439202182,-0.527256361646293,0.00153200746448193,0.00503200925639241,1.44175989283606,49.2014678671315,0.124127514240451,-0.0459677656357096,0.00937055266725523,0.015220614414987,4.30701725436666e-05,206.993787562167,192.856081220686,21.4934413738555,TRUE,TRUE,TRUE,"N2"
2019-07-13 01:45:00,2.12923269640022,1.92677029349285,0.191539869905675,0.120225415634902,-5.11849845270197,21.484668762773,18.8886196863945,0.0607046517333431,0.00180172794920126,0.00631512930854003,2.16383958262423,40.4286610212774,0.0683735311442228,-0.0322747259586734,0.0178571975944133,0.0184087442178259,3.161793712688e-05,236.920961029016,219.552789364641,22.8690174499919,TRUE,TRUE,TRUE,"N2"
2019-07-13 02:00:00,1.75789334439385,1.59291841480429,0.200926794668504,0.111412358472956,-5.68775322262473,20.9478277185847,17.0864067154943,0.0137880853977363,0.00118346932879405,0.00725026948261776,1.30357794312759,13.835769115392,-0.0476421809229929,-0.00932262320326092,0.0239614683983585,0.0152932518000849,4.00097247363082e-06,226.360723799136,209.98028968394,20.0112717880053,TRUE,TRUE,TRUE,"N2"
2019-07-13 02:15:00,1.11807300635104,0.990184357997529,0.133542893615423,0.0802566266983206,9.7755369964205,-6.16284354094491,8.88969401438081,-0.279262158091958,0.000834059796174329,0.00375714968267071,1.94206344902545,13.3046842266316,0.00855517798937697,0.0115119833320324,0.0090809568403145,0.00506132629751477,8.27304201681638e-06,204.251232334329,190.093184605779,16.7786547596621,FALSE,TRUE,TRUE,"N2"
2019-07-13 02:30:00,1.54172283063421,1.36037666015352,0.134807112564936,0.100339822348995,1.14791590581792,15.0191823843504,9.18877070987229,0.0577476523237052,0.00136239039463179,0.00386242180605797,3.04470279453056,36.749559867022,0.095585578890215,-0.00551883155448094,0.00582469853609205,0.00814565585450528,2.64467121528203e-05,193.096519508227,180.491046629495,18.7898023288701,FALSE,TRUE,TRUE,"N2"
2019-07-13 02:45:00,1.43135244807228,1.27409867241467,0.139492432713498,0.0817021982014164,-6.93462006055602,17.6560482738295,9.30914592311944,0.12673637473244,0.00157534817612269,0.00431169885766258,1.16658557985571,11.6882351769517,0.0255818224366843,0.00658945763420515,0.0103908005732968,0.0121241010199406,1.51597429251589e-05,244.831171234298,227.699933459719,22.1547661444767,FALSE,TRUE,FALSE,"N2"
